id,price,price_per_guest,accommodates,room_type,neighbourhood_cleansed,minimum_nights,availability_365,estimated_occupancy_l365d,estimated_revenue_l365d,host_is_superhost,host_response_rate,host_acceptance_rate
1216282434477712242,2111.0,703.6666666666666,3.0,Entire home/apt,Cuauhtémoc,1.0,15.0,255.0,538305.0,t,1.0,1.0
863871255718314496,645.0,322.5,2.0,Private room,Coyoacán,1.0,340.0,24.0,15480.0,f,1.0,0.99
1173634641651607133,777.0,194.25,4.0,Private room,Miguel Hidalgo,1.0,267.0,18.0,13986.0,f,1.0,0.98
42694349,1205.0,241.0,5.0,Entire home/apt,Cuauhtémoc,4.0,90.0,104.0,125320.0,t,1.0,0.99
775976240726679872,530.0,265.0,2.0,Private room,Benito Juárez,1.0,269.0,54.0,28620.0,f,0.96,0.93
1317017269265350085,520.0,260.0,2.0,Private room,Álvaro Obregón,1.0,352.0,186.0,96720.0,f,1.0,0.98
1154491198983236116,1200.0,300.0,4.0,Entire home/apt,Benito Juárez,1.0,269.0,0.0,0.0,f,0.5,0.0
1334834625618310741,764.0,764.0,1.0,Private room,Miguel Hidalgo,1.0,310.0,24.0,18336.0,f,0.96,1.0
985502146476924807,1107.0,221.4,5.0,Entire home/apt,Cuauhtémoc,4.0,255.0,160.0,177120.0,t,1.0,1.0
984361418604123700,3118.0,1039.3333333333333,3.0,Entire home/apt,Cuauhtémoc,1.0,333.0,6.0,18708.0,t,1.0,1.0
42521311,4749.0,791.5,6.0,Entire home/apt,Tlalpan,10.0,365.0,0.0,0.0,f,1.0,
46334652,654.0,327.0,2.0,Entire home/apt,Cuauhtémoc,1.0,348.0,66.0,43164.0,f,1.0,1.0
1198027190891971129,969.0,323.0,3.0,Entire home/apt,Cuauhtémoc,1.0,353.0,186.0,180234.0,f,1.0,1.0
1260633311772434656,678.0,678.0,1.0,Private room,Benito Juárez,1.0,362.0,66.0,44748.0,f,0.89,0.78
858586768301545011,566.0,283.0,2.0,Entire home/apt,Tlalpan,1.0,295.0,150.0,84900.0,t,0.91,1.0
589829046173945862,238.0,119.0,2.0,Private room,Álvaro Obregón,7.0,335.0,56.0,13328.0,,1.0,0.96
1035077255908032104,379.0,379.0,1.0,Private room,Miguel Hidalgo,2.0,355.0,30.0,11370.0,f,1.0,1.0
1190594555661275095,900.0,225.0,4.0,Entire home/apt,Cuauhtémoc,2.0,357.0,48.0,43200.0,f,1.0,0.92
889794647499912696,1483.0,741.5,2.0,Entire home/apt,Cuauhtémoc,2.0,0.0,255.0,378165.0,t,1.0,1.0
32609899,570.0,285.0,2.0,Private room,Miguel Hidalgo,2.0,328.0,18.0,10260.0,t,1.0,1.0
1135620351775613526,948.0,316.0,3.0,Entire home/apt,Coyoacán,2.0,157.0,180.0,170640.0,t,1.0,1.0
21960320,269.0,269.0,1.0,Private room,Benito Juárez,2.0,307.0,60.0,16140.0,f,,
9715507,570.0,570.0,1.0,Private room,Cuauhtémoc,1.0,365.0,0.0,0.0,f,,0.0
1262977989091233881,2985.0,373.125,8.0,Entire home/apt,Cuauhtémoc,1.0,311.0,228.0,680580.0,t,1.0,1.0
1059672251281876910,1018.0,203.6,5.0,Entire home/apt,Benito Juárez,2.0,210.0,186.0,189348.0,t,1.0,1.0
27578846,931.0,465.5,2.0,Entire home/apt,Cuauhtémoc,2.0,272.0,138.0,128478.0,f,1.0,1.0
1311508985040503616,695.0,347.5,2.0,Entire home/apt,Cuauhtémoc,1.0,270.0,198.0,137610.0,t,1.0,1.0
865197896749249903,1000.0,500.0,2.0,Private room,Miguel Hidalgo,2.0,364.0,0.0,0.0,t,1.0,0.7
852985971149741822,1000.0,500.0,2.0,Private room,Gustavo A. Madero,1.0,365.0,0.0,0.0,f,0.0,
1340629611969370461,1173.0,586.5,2.0,Entire home/apt,Miguel Hidalgo,6.0,354.0,36.0,42228.0,f,1.0,0.7
932077369066400466,405.0,405.0,1.0,Private room,Cuauhtémoc,2.0,267.0,0.0,0.0,f,,0.0
1108217980564071123,1200.0,600.0,2.0,Entire home/apt,Cuauhtémoc,10.0,0.0,180.0,216000.0,,,
1044334175421555887,1459.0,729.5,2.0,Entire home/apt,Cuauhtémoc,3.0,31.0,0.0,0.0,t,1.0,0.95
1222667749924396613,651.0,162.75,4.0,Private room,Cuauhtémoc,1.0,363.0,120.0,78120.0,f,1.0,0.99
48715754,1974.0,394.8,5.0,Entire home/apt,Benito Juárez,2.0,186.0,6.0,11844.0,f,1.0,0.86
50640899,932.0,466.0,2.0,Entire home/apt,Cuauhtémoc,2.0,348.0,42.0,39144.0,f,1.0,1.0
1203121799830624972,576.0,576.0,1.0,Private room,Tlalpan,120.0,269.0,0.0,0.0,f,1.0,0.8
600698206506070213,542.0,271.0,2.0,Entire home/apt,Coyoacán,5.0,110.0,150.0,81300.0,f,1.0,0.98
1213311053268225803,701.0,350.5,2.0,Private room,Benito Juárez,1.0,365.0,60.0,42060.0,t,1.0,1.0
1052408980869595161,233.0,233.0,1.0,Shared room,Gustavo A. Madero,1.0,353.0,24.0,5592.0,t,1.0,1.0
45273953,337.0,112.33333333333331,3.0,Entire home/apt,Tláhuac,2.0,263.0,42.0,14154.0,t,1.0,0.92
15472149,1683.0,420.75,4.0,Entire home/apt,Cuauhtémoc,3.0,213.0,42.0,70686.0,f,1.0,0.81
571022077490708680,480.0,240.0,2.0,Entire home/apt,Miguel Hidalgo,2.0,245.0,42.0,20160.0,f,1.0,1.0
1289512467146616356,7283.0,520.2142857142857,14.0,Entire home/apt,Cuauhtémoc,1.0,323.0,120.0,873960.0,f,1.0,0.98
863848429824042622,685.0,342.5,2.0,Private room,Coyoacán,1.0,340.0,18.0,12330.0,f,1.0,0.99
51601262,772.0,386.0,2.0,Entire home/apt,Coyoacán,3.0,141.0,0.0,0.0,f,,0.42
1257236512124925862,670.0,335.0,2.0,Private room,Cuauhtémoc,1.0,344.0,192.0,128640.0,f,1.0,1.0
729793801324865936,6648.0,1662.0,4.0,Entire home/apt,Cuauhtémoc,3.0,358.0,12.0,79776.0,f,1.0,0.29
599338371076518883,765.0,255.0,3.0,Entire home/apt,Cuauhtémoc,7.0,293.0,70.0,53550.0,t,1.0,0.64
695035237195333041,863.0,287.6666666666667,3.0,Entire home/apt,Cuauhtémoc,2.0,353.0,90.0,77670.0,t,1.0,1.0
1031932989806163728,746.0,373.0,2.0,Entire home/apt,Miguel Hidalgo,3.0,73.0,0.0,0.0,,1.0,1.0
1103203227162647901,1987.0,496.75,4.0,Entire home/apt,Cuauhtémoc,1.0,363.0,150.0,298050.0,t,1.0,1.0
761813092606641456,234.0,234.0,1.0,Private room,Tlalpan,28.0,345.0,56.0,13104.0,f,0.8,0.69
2984619,1390.0,695.0,2.0,Entire home/apt,Miguel Hidalgo,2.0,333.0,102.0,141780.0,f,0.95,0.99
909413291922821942,600.0,300.0,2.0,Entire home/apt,Benito Juárez,30.0,282.0,180.0,108000.0,f,0.57,0.43
679997349520798385,1112.0,556.0,2.0,Entire home/apt,Miguel Hidalgo,5.0,173.0,10.0,11120.0,f,,1.0
1343699139586163622,1665.0,416.25,4.0,Entire home/apt,Miguel Hidalgo,1.0,365.0,0.0,0.0,f,0.0,0.0
1121731322776306248,1406.0,351.5,4.0,Entire home/apt,Cuauhtémoc,2.0,220.0,150.0,210900.0,f,1.0,1.0
1187179900081888967,1174.0,293.5,4.0,Entire home/apt,Cuauhtémoc,2.0,269.0,120.0,140880.0,,1.0,0.99
1150996870136950810,1455.0,363.75,4.0,Entire home/apt,Cuauhtémoc,1.0,310.0,150.0,218250.0,t,1.0,1.0
1332199181314108363,270.0,270.0,1.0,Private room,Coyoacán,1.0,345.0,48.0,12960.0,f,1.0,1.0
1289540755821006337,1200.0,1200.0,1.0,Private room,Cuauhtémoc,2.0,122.0,0.0,0.0,f,1.0,0.98
1133676489001258985,455.0,455.0,1.0,Private room,Venustiano Carranza,1.0,361.0,48.0,21840.0,,1.0,0.99
39706196,1266.0,316.5,4.0,Entire home/apt,Coyoacán,2.0,82.0,102.0,129132.0,f,1.0,1.0
929735287898233607,988.0,329.3333333333333,3.0,Entire home/apt,Cuauhtémoc,1.0,360.0,132.0,130416.0,t,1.0,0.99
697138801925580524,808.0,202.0,4.0,Entire home/apt,Cuauhtémoc,2.0,234.0,24.0,19392.0,f,0.91,0.98
1305215672160417475,2000.0,1000.0,2.0,Private room,Tlalpan,1.0,161.0,0.0,0.0,t,1.0,0.97
1032821085233729432,1115.0,557.5,2.0,Private room,Miguel Hidalgo,1.0,350.0,255.0,284325.0,t,0.97,0.99
1289234168832840140,1449.0,241.5,6.0,Entire home/apt,Cuauhtémoc,2.0,296.0,126.0,182574.0,t,1.0,1.0
676765476426559098,730.0,365.0,2.0,Private room,Cuauhtémoc,2.0,363.0,66.0,48180.0,f,,
9649215,1157.0,578.5,2.0,Entire home/apt,Coyoacán,2.0,285.0,108.0,124956.0,f,1.0,0.97
49503433,1102.0,551.0,2.0,Entire home/apt,Álvaro Obregón,1.0,289.0,84.0,92568.0,,1.0,1.0
14557923,710.0,355.0,2.0,Private room,Cuauhtémoc,1.0,43.0,120.0,85200.0,t,1.0,0.91
43545858,545.0,272.5,2.0,Entire home/apt,Miguel Hidalgo,2.0,175.0,6.0,3270.0,f,1.0,0.92
1137150266323812053,3600.0,1800.0,2.0,Private room,Miguel Hidalgo,1.0,364.0,0.0,0.0,f,1.0,1.0
1218869181020237350,1911.0,318.5,6.0,Entire home/apt,Cuauhtémoc,1.0,328.0,60.0,114660.0,f,1.0,0.99
51019465,2166.0,1083.0,2.0,Entire home/apt,Miguel Hidalgo,15.0,89.0,0.0,0.0,f,0.92,0.81
53282864,2395.0,598.75,4.0,Entire home/apt,Cuauhtémoc,3.0,359.0,48.0,114960.0,t,1.0,1.0
1052365717411404040,690.0,345.0,2.0,Private room,Cuauhtémoc,1.0,360.0,30.0,20700.0,f,1.0,0.98
23584028,522.0,261.0,2.0,Private room,Coyoacán,2.0,331.0,96.0,50112.0,t,1.0,0.97
679955292054614267,2018.0,504.5,4.0,Entire home/apt,Cuauhtémoc,2.0,361.0,120.0,242160.0,t,,
47998638,2428.0,303.5,8.0,Entire home/apt,Cuauhtémoc,1.0,282.0,255.0,619140.0,t,,
45288174,1808.0,904.0,2.0,Entire home/apt,Cuauhtémoc,1.0,179.0,30.0,54240.0,f,0.8,1.0
1337120027206139833,9289.0,580.5625,16.0,Entire home/apt,Cuauhtémoc,1.0,319.0,60.0,557340.0,t,1.0,1.0
1005763991988527524,708.0,354.0,2.0,Entire home/apt,Cuauhtémoc,2.0,52.0,228.0,161424.0,t,1.0,1.0
1244286656359695066,1400.0,280.0,5.0,Entire home/apt,Cuauhtémoc,4.0,34.0,40.0,56000.0,t,1.0,1.0
1044361391268933612,6555.0,546.25,12.0,Entire home/apt,Miguel Hidalgo,1.0,349.0,144.0,943920.0,,1.0,0.98
1262571688606117726,960.0,480.0,2.0,Private room,Benito Juárez,10.0,364.0,0.0,0.0,f,,0.4
1066807625621880867,1419.0,709.5,2.0,Entire home/apt,Cuauhtémoc,1.0,269.0,0.0,0.0,f,1.0,0.67
1065279833231108040,1430.0,715.0,2.0,Entire home/apt,Miguel Hidalgo,1.0,365.0,255.0,364650.0,f,0.96,0.99
602387820443160688,1285.0,321.25,4.0,Entire home/apt,Cuauhtémoc,2.0,325.0,255.0,327675.0,,1.0,0.95
1118395370579574994,997.0,166.16666666666666,6.0,Entire home/apt,Álvaro Obregón,1.0,350.0,255.0,254235.0,t,1.0,1.0
45464921,863.0,431.5,2.0,Entire home/apt,Miguel Hidalgo,21.0,151.0,210.0,181230.0,f,1.0,0.92
859483580280904214,372.0,186.0,2.0,Entire home/apt,Álvaro Obregón,1.0,356.0,78.0,29016.0,t,1.0,1.0
53156585,591.0,118.2,5.0,Entire home/apt,Venustiano Carranza,1.0,257.0,255.0,150705.0,t,0.9,1.0
25941796,400.0,400.0,1.0,Entire home/apt,Cuauhtémoc,2.0,253.0,72.0,28800.0,f,0.93,0.98
767577017113423492,3265.0,544.1666666666666,6.0,Entire home/apt,Miguel Hidalgo,1.0,308.0,198.0,646470.0,f,0.96,0.99
862452352420442010,632.0,632.0,1.0,Private room,Cuauhtémoc,2.0,253.0,255.0,161160.0,t,1.0,0.92
908095929184659555,1980.0,123.75,16.0,Entire home/apt,Coyoacán,2.0,284.0,210.0,415800.0,f,0.98,0.72
45905521,10000.0,5000.0,2.0,Private room,Álvaro Obregón,30.0,83.0,0.0,0.0,f,,
852301487190199884,1161.0,580.5,2.0,Entire home/apt,Cuauhtémoc,1.0,228.0,6.0,6966.0,f,1.0,1.0
573285486218738933,1300.0,185.7142857142857,7.0,Entire home/apt,Miguel Hidalgo,1.0,332.0,60.0,78000.0,t,1.0,1.0
650681829724716873,2459.0,614.75,4.0,Entire home/apt,Cuauhtémoc,1.0,189.0,42.0,103278.0,t,1.0,0.99
688543863482871010,1144.0,381.3333333333333,3.0,Entire home/apt,Miguel Hidalgo,3.0,41.0,108.0,123552.0,t,,
847941506691880817,1784.0,446.0,4.0,Entire home/apt,Cuauhtémoc,1.0,358.0,132.0,235488.0,f,1.0,1.0
919780730823507230,913.0,456.5,2.0,Entire home/apt,Cuauhtémoc,1.0,98.0,186.0,169818.0,t,1.0,1.0
893137838179100875,1289.0,644.5,2.0,Entire home/apt,Cuauhtémoc,30.0,0.0,255.0,328695.0,f,0.99,1.0
52865721,1599.0,799.5,2.0,Entire home/apt,Cuauhtémoc,2.0,280.0,138.0,220662.0,t,0.99,1.0
10930415,575.0,287.5,2.0,Private room,Cuauhtémoc,3.0,345.0,78.0,44850.0,t,1.0,1.0
810952662727574889,1050.0,525.0,2.0,Private room,Benito Juárez,1.0,179.0,12.0,12600.0,f,0.9,0.69
44206643,879.0,293.0,3.0,Entire home/apt,Miguel Hidalgo,1.0,342.0,246.0,216234.0,f,1.0,1.0
894977815346033515,5880.0,980.0,6.0,Entire home/apt,Miguel Hidalgo,1.0,326.0,255.0,1499400.0,t,1.0,1.0
47197042,1140.0,285.0,4.0,Entire home/apt,Cuauhtémoc,2.0,334.0,42.0,47880.0,f,,1.0
36919442,418.0,209.0,2.0,Private room,Álvaro Obregón,7.0,334.0,14.0,5852.0,f,1.0,0.99
50287230,333.0,166.5,2.0,Entire home/apt,Benito Juárez,1.0,263.0,144.0,47952.0,f,1.0,0.94
1172001206496856347,1275.0,425.0,3.0,Entire home/apt,Cuauhtémoc,1.0,263.0,108.0,137700.0,t,1.0,1.0
23292366,1496.0,498.6666666666667,3.0,Entire home/apt,Miguel Hidalgo,2.0,254.0,252.0,376992.0,f,1.0,1.0
1018189452036539135,1035.0,517.5,2.0,Entire home/apt,Cuauhtémoc,4.0,148.0,24.0,24840.0,f,1.0,0.25
53493922,1625.0,406.25,4.0,Entire home/apt,Cuauhtémoc,2.0,191.0,60.0,97500.0,f,1.0,1.0
1230004728994611898,2694.0,449.0,6.0,Entire home/apt,Miguel Hidalgo,1.0,319.0,144.0,387936.0,t,1.0,1.0
1275672607848477644,1370.0,685.0,2.0,Entire home/apt,Miguel Hidalgo,1.0,335.0,0.0,0.0,f,,1.0
47967558,1503.0,375.75,4.0,Entire home/apt,Cuauhtémoc,3.0,294.0,234.0,351702.0,f,1.0,1.0
1345296940470498997,359.0,179.5,2.0,Private room,Cuauhtémoc,1.0,353.0,60.0,21540.0,f,1.0,1.0
830616110596194503,2845.0,474.1666666666667,6.0,Entire home/apt,Cuauhtémoc,2.0,290.0,255.0,725475.0,t,1.0,1.0
37255085,1239.0,413.0,3.0,Entire home/apt,Benito Juárez,5.0,345.0,90.0,111510.0,t,1.0,0.94
26329281,2945.0,1472.5,2.0,Entire home/apt,Cuauhtémoc,1.0,362.0,0.0,0.0,t,,1.0
1308817926933666726,1006.0,503.0,2.0,Private room,Benito Juárez,1.0,365.0,12.0,12072.0,f,1.0,0.99
25192152,810.0,405.0,2.0,Entire home/apt,Coyoacán,5.0,180.0,10.0,8100.0,f,0.0,0.33
12727055,930.0,465.0,2.0,Private room,Miguel Hidalgo,1.0,329.0,168.0,156240.0,f,1.0,1.0
8524042,1305.0,1305.0,1.0,Private room,Coyoacán,2.0,365.0,0.0,0.0,f,0.33,0.0
37021430,1000.0,500.0,2.0,Entire home/apt,Álvaro Obregón,2.0,255.0,0.0,0.0,t,0.78,0.63
1168409355240950705,888.0,296.0,3.0,Entire home/apt,Tlalpan,1.0,351.0,255.0,226440.0,f,,
48646341,1183.0,591.5,2.0,Entire home/apt,Cuauhtémoc,1.0,249.0,255.0,301665.0,t,1.0,1.0
1224047207355445813,1735.0,578.3333333333334,3.0,Entire home/apt,Cuauhtémoc,1.0,361.0,246.0,426810.0,f,0.97,1.0
937790397281503706,1205.0,602.5,2.0,Entire home/apt,Cuauhtémoc,2.0,181.0,228.0,274740.0,t,1.0,0.99
1335754427624054243,4369.0,2184.5,2.0,Private room,Coyoacán,1.0,337.0,12.0,52428.0,f,1.0,1.0
1189976865933458434,345.0,345.0,1.0,Private room,Cuauhtémoc,1.0,351.0,54.0,18630.0,f,0.8,0.56
44428627,3600.0,900.0,4.0,Private room,Miguel Hidalgo,1.0,365.0,0.0,0.0,f,1.0,1.0
1324060136291526938,1600.0,800.0,2.0,Entire home/apt,Cuauhtémoc,1.0,328.0,18.0,28800.0,f,,
22795213,408.0,204.0,2.0,Private room,Cuauhtémoc,1.0,248.0,138.0,56304.0,t,1.0,1.0
836470580705398696,687.0,343.5,2.0,Private room,Benito Juárez,1.0,330.0,234.0,160758.0,t,1.0,1.0
927105084423183740,869.0,217.25,4.0,Entire home/apt,Cuauhtémoc,2.0,178.0,0.0,0.0,f,0.0,0.0
1224242042174365952,2588.0,369.7142857142857,7.0,Entire home/apt,Cuauhtémoc,2.0,337.0,60.0,155280.0,t,1.0,0.98
45563997,1650.0,550.0,3.0,Entire home/apt,Cuauhtémoc,7.0,249.0,126.0,207900.0,,,
919600243084226431,2211.0,552.75,4.0,Entire home/apt,Cuauhtémoc,2.0,129.0,228.0,504108.0,t,1.0,0.99
944995635582836038,1052.0,526.0,2.0,Entire home/apt,Cuauhtémoc,1.0,365.0,255.0,268260.0,f,0.95,0.99
42668683,1652.0,826.0,2.0,Entire home/apt,Cuauhtémoc,2.0,346.0,204.0,337008.0,t,1.0,1.0
44317823,780.0,260.0,3.0,Entire home/apt,Benito Juárez,2.0,81.0,186.0,145080.0,f,1.0,0.99
669598945830229104,1850.0,462.5,4.0,Private room,Benito Juárez,1.0,365.0,66.0,122100.0,t,1.0,0.94
4421504,1670.0,278.3333333333333,6.0,Entire home/apt,Cuauhtémoc,2.0,356.0,114.0,190380.0,t,1.0,0.76
17417249,1387.0,693.5,2.0,Entire home/apt,Cuauhtémoc,3.0,230.0,18.0,24966.0,t,1.0,1.0
569015058182920268,2674.0,668.5,4.0,Entire home/apt,Cuauhtémoc,1.0,164.0,66.0,176484.0,t,1.0,0.99
938498037498662881,495.0,495.0,1.0,Private room,Álvaro Obregón,1.0,109.0,6.0,2970.0,f,1.0,1.0
1228294750272003222,4140.0,517.5,8.0,Entire home/apt,Cuauhtémoc,2.0,364.0,18.0,74520.0,f,1.0,0.97
929744861131097119,475.0,158.33333333333334,3.0,Private room,Miguel Hidalgo,1.0,250.0,216.0,102600.0,f,1.0,0.99
2238309,1379.0,689.5,2.0,Entire home/apt,Cuauhtémoc,3.0,253.0,24.0,33096.0,f,1.0,1.0
45594960,1877.0,469.25,4.0,Entire home/apt,Cuauhtémoc,2.0,158.0,102.0,191454.0,t,1.0,1.0
8488697,298.0,298.0,1.0,Private room,Benito Juárez,1.0,365.0,0.0,0.0,f,1.0,0.0
782804152215760560,1049.0,262.25,4.0,Entire home/apt,Azcapotzalco,21.0,364.0,0.0,0.0,f,1.0,0.75
994961712800038581,864.0,216.0,4.0,Entire home/apt,Venustiano Carranza,1.0,337.0,255.0,220320.0,t,1.0,1.0
53659484,495.0,247.5,2.0,Private room,Coyoacán,1.0,199.0,144.0,71280.0,f,0.99,1.0
991432613033764602,400.0,400.0,1.0,Shared room,Miguel Hidalgo,1.0,39.0,0.0,0.0,f,1.0,0.2
45431964,3115.0,239.6153846153846,13.0,Entire home/apt,Cuauhtémoc,3.0,295.0,168.0,523320.0,f,1.0,0.0
1050386304426657765,2799.0,1399.5,2.0,Private room,Cuauhtémoc,1.0,190.0,12.0,33588.0,t,,1.0
1344539983677254290,1415.0,471.6666666666667,3.0,Entire home/apt,Miguel Hidalgo,15.0,77.0,0.0,0.0,f,,
1337116438050679109,428.0,428.0,1.0,Private room,Coyoacán,1.0,88.0,42.0,17976.0,f,0.9,0.79
25827844,714.0,357.0,2.0,Private room,Miguel Hidalgo,1.0,364.0,222.0,158508.0,f,1.0,1.0
50543648,2005.0,1002.5,2.0,Entire home/apt,Cuauhtémoc,2.0,2.0,48.0,96240.0,f,1.0,1.0
36097071,900.0,900.0,1.0,Private room,Cuauhtémoc,2.0,270.0,0.0,0.0,f,,0.5
971155942562662208,2373.0,474.6,5.0,Entire home/apt,Cuauhtémoc,1.0,296.0,84.0,199332.0,,1.0,0.97
44613307,810.0,202.5,4.0,Entire home/apt,Benito Juárez,2.0,212.0,0.0,0.0,f,1.0,0.0
1025517550834281717,1379.0,459.6666666666667,3.0,Entire home/apt,Miguel Hidalgo,2.0,128.0,78.0,107562.0,t,1.0,1.0
43884149,568.0,189.3333333333333,3.0,Entire home/apt,Cuauhtémoc,3.0,162.0,96.0,54528.0,f,1.0,1.0
847197525877442235,369.0,369.0,1.0,Private room,Benito Juárez,2.0,350.0,255.0,94095.0,t,1.0,1.0
694087086855029680,1972.0,493.0,4.0,Entire home/apt,Miguel Hidalgo,1.0,237.0,114.0,224808.0,f,1.0,0.97
716588719906441131,857.0,428.5,2.0,Entire home/apt,Cuauhtémoc,5.0,53.0,255.0,218535.0,t,0.98,0.99
661698163963055315,2425.0,1212.5,2.0,Private room,Miguel Hidalgo,1.0,365.0,12.0,29100.0,f,0.88,0.68
811804361170266546,887.0,443.5,2.0,Entire home/apt,Tlalpan,6.0,311.0,120.0,106440.0,f,1.0,1.0
734229709644965481,988.0,494.0,2.0,Entire home/apt,Cuauhtémoc,1.0,328.0,255.0,251940.0,t,1.0,1.0
1097182221929880472,775.0,387.5,2.0,Private room,Coyoacán,1.0,362.0,18.0,13950.0,t,1.0,1.0
1162406160618948063,640.0,320.0,2.0,Entire home/apt,Cuauhtémoc,3.0,78.0,0.0,0.0,f,0.2,0.0
23882360,1159.0,289.75,4.0,Entire home/apt,Cuauhtémoc,1.0,99.0,150.0,173850.0,f,1.0,1.0
579065985059698998,4901.0,2450.5,2.0,Entire home/apt,Cuauhtémoc,2.0,147.0,210.0,1029210.0,f,1.0,1.0
51486729,516.0,258.0,2.0,Private room,Iztacalco,1.0,356.0,96.0,49536.0,t,1.0,0.86
1148047337363180110,1228.0,307.0,4.0,Entire home/apt,Cuauhtémoc,1.0,286.0,138.0,169464.0,t,1.0,1.0
29909604,507.0,253.5,2.0,Entire home/apt,Benito Juárez,2.0,56.0,192.0,97344.0,f,1.0,0.99
35876457,1070.0,356.6666666666667,3.0,Entire home/apt,Miguel Hidalgo,1.0,29.0,255.0,272850.0,t,1.0,0.99
1201562287207553229,1418.0,709.0,2.0,Entire home/apt,Cuauhtémoc,1.0,362.0,120.0,170160.0,f,0.98,1.0
634120142708310082,1570.0,785.0,2.0,Private room,Iztacalco,1.0,364.0,0.0,0.0,f,1.0,0.0
1168275515002678383,599.0,149.75,4.0,Entire home/apt,Azcapotzalco,1.0,330.0,255.0,152745.0,t,1.0,1.0
693466163030170413,399.0,199.5,2.0,Entire home/apt,Azcapotzalco,1.0,351.0,234.0,93366.0,t,1.0,1.0
16203622,2361.0,393.5,6.0,Entire home/apt,Cuauhtémoc,1.0,81.0,138.0,325818.0,t,1.0,0.98
1065541200832712280,580.0,193.3333333333333,3.0,Private room,Benito Juárez,1.0,202.0,168.0,97440.0,t,0.94,0.87
1182063941887450884,2126.0,531.5,4.0,Entire home/apt,Cuauhtémoc,3.0,358.0,174.0,369924.0,t,1.0,1.0
630465704536497975,400.0,200.0,2.0,Entire home/apt,Álvaro Obregón,4.0,298.0,16.0,6400.0,f,0.38,0.19
1282925850455895066,3360.0,840.0,4.0,Entire home/apt,Miguel Hidalgo,30.0,350.0,60.0,201600.0,f,0.67,0.4
802940121908408473,1096.0,274.0,4.0,Entire home/apt,Cuauhtémoc,1.0,179.0,168.0,184128.0,t,1.0,1.0
941262060795775166,956.0,478.0,2.0,Entire home/apt,Miguel Hidalgo,1.0,163.0,255.0,243780.0,t,1.0,1.0
1186369214645475452,1233.0,205.5,6.0,Entire home/apt,Cuauhtémoc,1.0,347.0,255.0,314415.0,f,1.0,0.98
904294480167359302,2353.0,588.25,4.0,Entire home/apt,Miguel Hidalgo,30.0,361.0,180.0,423540.0,f,0.99,1.0
720362406133245391,1736.0,868.0,2.0,Entire home/apt,Miguel Hidalgo,1.0,92.0,198.0,343728.0,t,1.0,0.99
709527309592468538,1785.0,357.0,5.0,Entire home/apt,Cuauhtémoc,2.0,325.0,234.0,417690.0,t,1.0,0.99
38703533,3036.0,506.0,6.0,Entire home/apt,Benito Juárez,1.0,364.0,0.0,0.0,f,0.1,0.02
985673224331047076,1305.0,326.25,4.0,Entire home/apt,Cuauhtémoc,2.0,1.0,84.0,109620.0,t,,0.94
39896738,959.0,159.83333333333334,6.0,Entire home/apt,Cuauhtémoc,1.0,252.0,255.0,244545.0,t,0.94,1.0
847941130933297404,2731.0,273.1,10.0,Entire home/apt,Cuauhtémoc,1.0,313.0,174.0,475194.0,t,1.0,1.0
1124299120449278224,238.0,119.0,2.0,Private room,Cuauhtémoc,1.0,365.0,96.0,22848.0,f,1.0,0.97
922571510219070227,948.0,316.0,3.0,Entire home/apt,Cuauhtémoc,1.0,351.0,255.0,241740.0,f,1.0,1.0
1317589557015850538,3060.0,765.0,4.0,Entire home/apt,Miguel Hidalgo,1.0,116.0,0.0,0.0,f,1.0,1.0
1135072522314803494,2475.0,353.57142857142856,7.0,Entire home/apt,Cuauhtémoc,2.0,179.0,84.0,207900.0,f,0.9,1.0
26470531,499.0,249.5,2.0,Entire home/apt,Cuauhtémoc,1.0,77.0,255.0,127245.0,f,1.0,0.98
1152930053308313006,1323.0,220.5,6.0,Entire home/apt,Cuauhtémoc,4.0,62.0,184.0,243432.0,f,1.0,0.98
1325444134077035285,1839.0,459.75,4.0,Entire home/apt,Cuauhtémoc,2.0,209.0,72.0,132408.0,f,1.0,0.97
54230160,645.0,322.5,2.0,Private room,Coyoacán,1.0,161.0,180.0,116100.0,t,1.0,0.92
1310396022172431108,630.0,157.5,4.0,Entire home/apt,Cuauhtémoc,31.0,365.0,248.0,156240.0,f,,1.0
20448677,1182.0,295.5,4.0,Entire home/apt,Benito Juárez,1.0,349.0,168.0,198576.0,f,1.0,0.99
53843555,781.0,195.25,4.0,Private room,Cuauhtémoc,1.0,77.0,255.0,199155.0,f,1.0,0.99
1239499877210192245,524.0,174.66666666666666,3.0,Private room,Azcapotzalco,1.0,266.0,78.0,40872.0,f,0.99,1.0
12408752,303.0,151.5,2.0,Private room,Cuauhtémoc,2.0,85.0,210.0,63630.0,f,1.0,0.99
15411445,2069.0,344.8333333333333,6.0,Entire home/apt,Cuauhtémoc,1.0,197.0,144.0,297936.0,t,1.0,1.0
1065280112656469556,1557.0,778.5,2.0,Entire home/apt,Miguel Hidalgo,1.0,365.0,255.0,397035.0,f,0.96,0.99
1039193284782411494,3497.0,218.5625,16.0,Entire home/apt,Cuauhtémoc,2.0,308.0,12.0,41964.0,f,1.0,1.0
805721089252086265,1248.0,312.0,4.0,Entire home/apt,Cuauhtémoc,1.0,261.0,255.0,318240.0,f,1.0,1.0
